Iteration,No of Clients,Total Requests,Hop Reduction,Cache Hit Ratio,Latency,Feedback Score
850,8,2649,0.6875,4.8320120800302,2.3301543625947873e-05,0
851,8,2653,0.6875,4.824726724462872,1.2018227829158247e-05,0
852,8,2656,0.6875,4.819277108433735,3.0930277301174655e-05,0
853,7,2659,0.6875,4.8138397893945095,2.5286773717181844e-05,0
854,8,2663,0.6875,4.806609087495306,3.884047182949983e-06,0
855,8,2666,0.6875,4.801200300075019,3.226003457148528e-05,0
856,7,2669,0.6875,4.795803671787186,1.0611640845947327e-05,0
857,8,2673,0.6875,4.788627010849233,1.875285421827908e-05,0
858,6,2677,0.6875,4.781471796787449,1.9015125037099757e-05,0
859,5,2679,0.6875,4.777902202314296,1.6576700097897496e-05,0
860,8,2681,0.6875,4.774337933606863,1.84975394576913e-05,0
861,8,2683,0.6875,4.770778978755125,2.8952655315889443e-05,0
862,8,2687,0.6875,4.8008931894305915,2.3289403757755447e-05,0
863,7,2689,0.6875,4.797322424693194,3.2527081693511055e-05,0
864,8,2693,0.6875,4.790196806535462,3.21621020207194e-05,0
865,7,2697,0.6875,4.78309232480534,3.4143179278859385e-05,0
866,5,2700,0.6875,4.777777777777778,1.6558964371610095e-05,0
867,6,2704,0.6875,4.770710059171598,3.348713763579023e-05,0
868,6,2708,0.6875,4.763663220088627,2.5198766160201253e-05,0
869,7,2711,0.6875,4.758391737366285,5.180309158953566e-06,0
870,7,2714,0.6875,4.7531319086219606,3.5773682605344696e-05,0
871,7,2718,0.6875,4.7829286239882265,8.06876041674137e-06,0
872,7,2722,0.6875,4.775900073475386,3.4533730695990005e-05,0
873,5,2725,0.6875,4.770642201834862,1.597835518536941e-05,0
874,8,2727,0.6875,4.767143381004767,1.8038225535948816e-05,0
875,6,2731,0.6875,4.760161113145369,4.729525724972742e-06,0
876,7,2735,0.6875,4.753199268738574,1.6591645699089026e-05,0
877,6,2738,0.6875,4.7479912344777215,3.522546573452499e-05,0
878,8,2742,0.6875,4.741064916119621,1.0988172302352928e-05,0
879,8,2745,0.6875,4.735883424408015,1.2910066090169834e-05,0
880,7,2747,0.6875,4.732435384055333,1.9606439042998224e-05,0
881,6,2749,0.6875,4.728992360858494,1.567483239548461e-05,0
882,6,2751,0.6875,4.725554343874955,6.7175602044357696e-06,0
883,7,2754,0.6875,4.720406681190995,5.181919636385306e-06,0
884,5,2758,0.6875,4.713560551124003,8.610339110599443e-06,0
885,7,2761,0.6875,4.744657732705542,2.1978866370511318e-05,0
886,6,2765,0.6875,4.737793851717902,1.8063943128965268e-05,0
887,8,2769,0.6875,4.730949801372337,2.8438237484957095e-05,0
888,8,2772,0.6875,4.725829725829725,1.8928883254953483e-05,0
889,8,2775,0.6875,4.7207207207207205,2.9542678265549234e-05,0
890,8,2778,0.6875,4.7156227501799854,3.951034669997527e-06,0
891,7,2782,0.6875,4.708842559309849,3.5327958563478256e-05,0
892,7,2784,0.6875,4.741379310344827,3.3448051735019333e-05,0
893,6,2787,0.6875,4.736275565123789,2.4263391282106875e-05,0
894,7,2790,0.6875,4.731182795698925,6.56447250683113e-06,0
895,5,2793,0.6875,4.726100966702471,2.649859637488962e-05,0
896,6,2795,0.6875,4.722719141323792,3.2360879442074254e-05,0
897,7,2798,0.6875,4.717655468191565,2.6361187748010037e-05,0
898,8,2801,0.6875,4.712602641913603,1.6968314489111633e-05,0
899,8,2805,0.6875,4.741532976827094,1.830997615512886e-05,0
900,7,2808,0.6875,4.736467236467236,1.3834500617588537e-05,0
901,7,2810,0.6875,4.733096085409253,2.1447387065802712e-05,0
902,8,2812,0.6875,4.76529160739687,2.1886446271058163e-05,0
903,8,2815,0.6875,4.760213143872114,2.7559588782225216e-05,0
904,7,2819,0.6875,4.7889322454771195,1.1688011834200173e-05,0
905,8,2821,0.6875,4.78553704360156,1.4525861969542881e-05,0
906,8,2825,0.6875,4.814159292035399,3.364828926512826e-05,0
907,6,2827,0.6875,4.810753448885745,2.678328455131887e-05,0
908,8,2829,0.6875,4.8073524213503,1.0047474277757766e-05,0
909,8,2831,0.6875,4.80395619922289,6.835890710914132e-06,0
910,8,2833,0.6875,4.800564772326156,2.3503580153407545e-05,0
911,6,2835,0.6875,4.797178130511464,2.2980564367497197e-05,0
912,7,2839,0.6875,4.825642831983093,9.695520935865425e-06,0
913,8,2842,0.6875,4.82054890921886,3.1335626652667925e-05,0
914,8,2846,0.6875,4.813773717498243,2.9620584400197655e-05,0
915,8,2849,0.6875,4.843804843804843,3.090154239431272e-05,0
916,8,2853,0.6875,4.837013669821241,7.231821552853574e-06,0
917,6,2856,0.6875,4.831932773109244,2.3971009662237435e-05,0
918,8,2858,0.6875,4.8635409377186845,1.83069991096322e-05,0
919,8,2862,0.6875,4.8567435359888185,2.0942649470010887e-05,0
920,8,2866,0.6875,4.84996510816469,6.1419046717853055e-06,0
921,8,2868,0.6875,4.846582984658299,2.1778606909472237e-05,0
922,7,2872,0.6875,4.83983286908078,3.1384276883833125e-05,0
923,8,2874,0.6875,4.836464857341684,1.538749349139984e-05,0
924,8,2878,0.6875,4.829742876997916,3.437305801267602e-05,0
925,6,2882,0.6875,4.823039555863983,2.502722227625402e-05,0
926,6,2886,0.6875,4.816354816354816,8.941477996461002e-06,0
927,7,2889,0.6875,4.8113534094842505,1.0631767585486561e-05,0
928,7,2893,0.6875,4.804701002419633,1.4713880262494458e-05,0
929,7,2896,0.6875,4.7997237569060776,2.4376682690089855e-05,0
930,7,2899,0.6875,4.7947568126940325,4.349614254868026e-06,0
931,7,2901,0.6875,4.79145122371596,1.3122991609125096e-05,0
932,7,2905,0.6875,4.784853700516352,1.4567506932535138e-05,0
933,6,2907,0.6875,4.815961472308222,7.69962467989776e-06,0
934,6,2910,0.6875,4.810996563573884,1.3116575187787017e-05,0
935,7,2912,0.6875,4.807692307692308,1.3689631290579923e-05,0
936,7,2916,0.6875,4.8353909465020575,1.567424582935624e-05,0
937,5,2918,0.6875,4.832076764907471,5.455661756131885e-06,0
938,8,2922,0.6875,4.85968514715948,3.334464079088831e-05,0
939,8,2924,0.6875,4.856361149110807,7.985245328783198e-06,0
940,8,2926,0.6875,4.853041695146958,2.284831254951303e-05,0
941,7,2930,0.6875,4.846416382252559,3.088672891918124e-05,0
942,8,2933,0.6875,4.84145925673372,1.4582571278367687e-05,0
943,8,2937,0.6875,4.834865509022812,2.239576370908856e-05,0
944,8,2940,0.6875,4.829931972789116,1.0669638583528362e-05,0
945,6,2944,0.6875,4.823369565217392,1.9365812639563516e-05,0
946,6,2947,0.6875,4.818459450288429,1.6271595308436444e-05,0
947,8,2949,0.6875,4.815191590369617,4.854406273534078e-06,0
948,8,2951,0.6875,4.811928159945781,2.7124683894130955e-05,0
949,7,2953,0.6875,4.808669150016931,2.3990923899783944e-05,0
950,8,2956,0.6875,4.803788903924222,2.337396178466666e-05,0
951,7,2959,0.6875,4.798918553565393,2.4644237350769217e-05,0
952,8,2962,0.6875,4.794058068872384,2.1437914521258467e-05,0
953,8,2965,0.6875,4.789207419898819,3.055916713377236e-05,0
954,6,2969,0.6875,4.782755136409565,1.5980298617245138e-05,0
955,7,2973,0.6875,4.77632021527077,1.66176517137077e-05,0
956,6,2975,0.6875,4.80672268907563,2.3990401342446746e-05,0
957,7,2979,0.6875,4.800268546492111,2.9723705567607855e-05,0
958,7,2983,0.6875,4.793831713040563,1.7236374354202214e-05,0
959,7,2985,0.6875,4.790619765494138,1.9201381946493603e-05,0
960,6,2989,0.6875,4.7842087654734025,2.5771357177123874e-05,0
961,8,2992,0.6875,4.779411764705882,5.4776780867496695e-06,0
962,6,2994,0.6875,4.77621910487642,9.90424311391793e-06,0
963,7,2996,0.6875,4.773030707610147,2.9499162356942594e-05,0
964,8,3000,0.6875,4.8,7.67275766421634e-06,0
965,8,3004,0.6875,4.793608521970706,4.979719911489937e-06,0
966,7,3006,0.6875,4.790419161676647,6.964381562183972e-06,0
967,7,3008,0.6875,4.787234042553192,2.658559334964546e-05,0
968,5,3010,0.6875,4.78405315614618,1.4633878202332021e-05,0
969,7,3013,0.6875,4.7792897444407565,4.672158904406911e-06,0
970,8,3017,0.6875,4.772953264832616,8.398460835218958e-06,0
971,6,3021,0.6875,4.766633565044687,3.4292275082864432e-06,0
972,6,3024,0.6875,4.794973544973545,2.2343147196946285e-05,0
973,7,3027,0.6875,4.790221341261976,8.935839463414566e-06,0
974,8,3029,0.6875,4.787058435127105,2.7069748581845943e-05,0
975,6,3033,0.6875,4.780745136828223,1.681916637532767e-05,0
976,7,3036,0.6875,4.808959156785244,2.6294646955836077e-05,0
977,8,3039,0.6875,4.804211911813097,3.119935822319199e-05,0
978,8,3042,0.6875,4.79947403024326,3.2546374611188305e-05,0
979,8,3045,0.6875,4.794745484400656,1.6758827793991727e-05,0
980,7,3048,0.6875,4.790026246719161,6.652919020827362e-06,0
981,8,3050,0.6875,4.786885245901639,1.4810133182422925e-05,0
982,8,3053,0.6875,4.7821814608581725,8.385399951792657e-06,0
983,8,3055,0.6875,4.811783960720131,9.10002505125595e-06,0
984,7,3057,0.6875,4.808635917566241,8.017880056366638e-06,0
985,7,3061,0.6875,4.8023521724926495,1.6876361924387492e-05,0
986,5,3065,0.6875,4.7960848287112565,6.107876031190122e-06,0
987,7,3068,0.6875,4.791395045632334,2.4465337392588033e-05,0
988,8,3072,0.6875,4.78515625,1.3570034715991977e-05,0
989,8,3075,0.6875,4.780487804878049,1.4341418965479752e-05,0
990,8,3078,0.6875,4.775828460038986,1.7127320489443697e-05,0
991,7,3082,0.6875,4.7696301103179755,2.0709075033608834e-05,0
992,8,3085,0.6875,4.764991896272285,7.279589890416705e-06,0
993,8,3089,0.6875,4.758821625121398,1.6185873147179157e-05,0
994,8,3091,0.6875,4.755742478162407,6.65418460157926e-06,0
995,6,3095,0.6875,4.749596122778675,1.1401194227467481e-05,0
996,7,3099,0.6875,4.775734107776702,1.455361493470533e-05,0
997,8,3102,0.6875,4.771115409413282,3.00526011036327e-05,0
998,8,3106,0.6875,4.764971023824855,2.4092949501406254e-05,0
999,7,3109,0.6875,4.760373110324863,2.7230268691419397e-05,0
1000,7,3111,0.6875,4.757312761170042,3.150606329272062e-05,0
1001,7,3114,0.6875,4.752729608220937,1.0909994272857111e-05,0
1002,7,3116,0.6875,4.7496790757381255,2.9764677291938447e-05,0
1003,6,3120,0.6875,4.743589743589744,1.616553859428162e-05,0
1004,7,3123,0.6875,4.739032981107909,8.226440899902048e-06,0
1005,8,3125,0.6875,4.736,9.19195265533204e-06,0
1006,7,3128,0.6875,4.731457800511509,1.1122097597339262e-05,0
1007,7,3131,0.6875,4.7269243053337595,2.5345322840724334e-05,0
1008,6,3134,0.6875,4.722399489470326,8.6278608128738e-06,0
1009,6,3137,0.6875,4.717883328020402,2.5682408026052906e-05,0
1010,7,3140,0.6875,4.713375796178345,2.125083194895832e-05,0
1011,8,3142,0.6875,4.7103755569700825,2.9027246743625052e-05,0
1012,8,3145,0.6875,4.737678855325914,5.685242473795009e-06,0
1013,8,3149,0.6875,4.731660844712607,1.797535893267313e-05,0
1014,5,3153,0.6875,4.725658103393593,2.5633903770678274e-05,0
1015,6,3155,0.6875,4.722662440570523,1.964272734458762e-05,0
1016,8,3158,0.6875,4.7181760607979735,2.2151234492439753e-05,0
1017,8,3162,0.6875,4.712207463630613,1.4176470735877837e-05,0
1018,6,3165,0.6875,4.707740916271722,2.4516956136374482e-05,0
1019,7,3168,0.6875,4.734848484848484,8.812808375933102e-06,0
1020,8,3170,0.6875,4.73186119873817,1.4774771266599212e-05,0
1021,5,3174,0.6875,4.725897920604915,9.27900296071381e-06,0
1022,4,3178,0.6875,4.751415984896161,1.2380937004543078e-05,0
1023,8,3182,0.6875,4.745443117536141,6.447704044857036e-06,0
1024,8,3185,0.6875,4.740973312401884,2.548124948434178e-05,0
1025,8,3188,0.6875,4.736511919698871,2.8071293717638975e-05,0
1026,8,3192,0.6875,4.730576441102756,3.94245199192559e-06,0
1027,6,3194,0.6875,4.727614276768942,4.387040331708688e-06,0
1028,8,3197,0.6875,4.723177979355646,3.0163220309735413e-05,0
1029,7,3200,0.6875,4.71875,1.1434665647325592e-05,0
1030,8,3203,0.6875,4.714330315329378,1.2920820139290573e-05,0
1031,8,3206,0.6875,4.741110417966313,1.5562047316345267e-05,0
1032,8,3210,0.6875,4.7352024922118385,5.892996778605846e-06,0
1033,7,3213,0.6875,4.730781201369437,1.2789423651789125e-05,0
1034,8,3216,0.6875,4.72636815920398,2.6972061516622744e-05,0
1035,8,3219,0.6875,4.721963342652997,5.868605522946059e-06,0
1036,8,3222,0.6875,4.717566728739913,1.8892307569717485e-05,0
1037,8,3226,0.6875,4.711717296962183,1.0749725854834012e-05,0
1038,7,3230,0.6875,4.705882352941177,8.047034951784627e-06,0
1039,7,3234,0.6875,4.700061842918986,3.064831732288441e-05,0
1040,7,3238,0.6875,4.694255713403336,2.1958637862968867e-05,0
1041,8,3240,0.6875,4.691358024691358,1.9956005389011686e-05,0
1042,8,3243,0.6875,4.687018193031144,1.6869471462448435e-05,0
1043,8,3245,0.6875,4.684129429892142,7.01825975508116e-06,0
1044,7,3247,0.6875,4.681244225438866,2.144666078095257e-05,0
1045,8,3251,0.6875,4.675484466318056,1.5518024598622966e-05,0
1046,8,3253,0.6875,4.67260989855518,2.9953007575365973e-05,0
1047,8,3257,0.6875,4.666871354006755,4.354591004644079e-06,0
1048,8,3259,0.6875,4.6946916231973,1.1716896546408153e-05,0
1049,8,3261,0.6875,4.6918123275068995,2.7210213318088737e-05,0
1050,6,3263,0.6875,4.688936561446521,2.444897213133363e-05,0
1051,6,3267,0.6875,4.683195592286501,2.0627177923484456e-05,0
1052,8,3269,0.6875,4.680330376261853,1.3111425119545205e-05,0
1053,8,3271,0.6875,4.677468664017121,2.6808907380352575e-05,0
1054,7,3274,0.6875,4.673182651191203,1.3969938134384454e-05,0
1055,8,3276,0.6875,4.670329670329671,1.459016738305853e-05,0
1056,7,3278,0.6875,4.6674801708358755,2.488096091016113e-05,0
1057,5,3281,0.6875,4.693690947881744,4.67188176788309e-06,0
1058,7,3285,0.6875,4.687975646879757,1.773870638934271e-05,0
1059,7,3288,0.6875,4.683698296836983,1.34654797766945e-05,0
1060,8,3292,0.6875,4.678007290400972,3.6409683925629416e-06,0
1061,7,3294,0.6875,4.705525197328476,9.64600807275145e-06,0
1062,7,3297,0.6875,4.70124355474674,1.0169931243619742e-05,0
1063,7,3300,0.6875,4.696969696969696,2.1450433208019637e-05,0
1064,7,3304,0.6875,4.691283292978208,2.692851551038733e-05,0
1065,7,3306,0.6875,4.688445251058681,5.1704913327199824e-06,0
1066,7,3309,0.6875,4.684194620731339,1.3117259927168646e-05,0
1067,8,3313,0.6875,4.678539088439481,1.6757093215697306e-05,0
1068,8,3315,0.6875,4.705882352941177,2.668472076472325e-05,0
1069,6,3317,0.6875,4.703044920108532,2.8053587550045062e-05,0
1070,7,3321,0.6875,4.697380307136405,1.9209297614851524e-05,0
1071,5,3325,0.6875,4.69172932330827,1.5094859941950153e-05,0
1072,8,3328,0.6875,4.6875,2.8473883483560954e-05,0
1073,7,3330,0.6875,4.684684684684685,1.4870359674321518e-05,0
1074,7,3334,0.6875,4.709058188362328,1.5295140427711877e-05,0
1075,6,3337,0.6875,4.704824692837879,1.4331867519298645e-05,0
1076,8,3340,0.6875,4.700598802395209,5.130245416753936e-06,0
1077,8,3343,0.6875,4.696380496559976,2.539314642600008e-05,0
1078,7,3347,0.6875,4.7206453540484015,9.221282350786312e-06,0
1079,7,3351,0.6875,4.71501044464339,8.189965253425299e-06,0
1080,8,3353,0.6875,4.712198031613481,1.4810962169343433e-05,0
1081,8,3357,0.6875,4.7065832588620795,1.974111911892716e-05,0
1082,7,3361,0.6875,4.700981850639691,2.7234035753365513e-05,0
1083,7,3364,0.6875,4.69678953626635,9.037822800296477e-06,0
1084,6,3367,0.6875,4.692604692604693,1.3410920979744515e-05,0
1085,7,3370,0.6875,4.688427299703264,1.2436993383231531e-05,0
1086,7,3373,0.6875,4.684257337681589,6.004205714193673e-06,0
1087,7,3375,0.6875,4.681481481481482,2.7915437832836372e-05,0
1088,7,3378,0.6875,4.677323860272351,2.344279632654077e-05,0
1089,7,3381,0.6875,4.673173617272996,5.5371931620247245e-06,0
1090,8,3384,0.6875,4.698581560283688,7.88826698810323e-06,0
1091,8,3388,0.6875,4.693034238488783,1.0938016771075147e-05,0
1092,6,3390,0.6875,4.6902654867256635,4.6250582319692215e-06,0
1093,8,3393,0.6875,4.6861184792219275,1.3508656463141718e-05,0
1094,6,3397,0.6875,4.680600529879305,1.744585358579679e-05,0
1095,8,3399,0.6875,4.707266843189173,2.2974538398327552e-05,0
1096,7,3403,0.6875,4.701733764325595,1.073419758025653e-05,0
1097,8,3407,0.6875,4.696213677722336,1.5315609280164297e-05,0
1098,6,3411,0.6875,4.690706537672237,1.1964258105172542e-05,0
1099,7,3415,0.6875,4.685212298682284,1.9296636712378096e-05,0
1100,8,3418,0.6875,4.681100058513751,6.2824734394415535e-06,0
1101,7,3420,0.6875,4.678362573099415,7.841554020041694e-06,0
1102,7,3422,0.6875,4.67562828755114,6.480170454646283e-06,0
1103,8,3424,0.6875,4.672897196261682,3.0889365820118527e-06,0
1104,7,3428,0.6875,4.667444574095683,2.7195433749523935e-05,0
1105,8,3432,0.6875,4.662004662004662,1.5746735194260608e-05,0
1106,8,3436,0.6875,4.685681024447032,1.1449180408700742e-05,0
1107,5,3438,0.6875,4.682955206515416,7.105500350148892e-06,0
1108,8,3441,0.6875,4.678872420807904,1.5074150304875219e-05,0
1109,6,3445,0.6875,4.67343976777939,2.4063429186209053e-05,0
1110,8,3447,0.6875,4.670728169422687,1.3302886945979561e-05,0
1111,7,3451,0.6875,4.665314401622718,8.58249269270355e-06,0
1112,8,3455,0.6875,4.688856729377713,1.5148160465434353e-05,0
1113,8,3458,0.6875,4.684788895315211,2.333608265141342e-05,0
1114,8,3460,0.6875,4.710982658959537,3.430946616778315e-06,0
1115,8,3462,0.6875,4.737146158290006,4.5380103326839175e-06,0
1116,8,3466,0.6875,4.731679169070975,9.40024916867572e-06,0
1117,6,3468,0.6875,4.728950403690888,2.113793388515783e-05,0
1118,6,3470,0.6875,4.726224783861672,2.503761390919926e-05,0
1119,8,3473,0.6875,4.72214224013821,6.521781530416336e-06,0
1120,7,3477,0.6875,4.716709807305148,5.509899636001606e-06,0
1121,7,3481,0.6875,4.711289859235852,6.8599131440678156e-06,0
1122,5,3485,0.6875,4.705882352941177,9.137159864734219e-06,0
1123,7,3487,0.6875,4.73186119873817,2.352204927881783e-05,0
1124,8,3491,0.6875,4.726439415640217,2.113634963388181e-05,0
1125,7,3494,0.6875,4.722381224957069,6.097413537205315e-06,0
1126,7,3497,0.6875,4.718329997140406,1.756659896449939e-05,0
1127,5,3499,0.6875,4.71563303801086,2.319979248281228e-05,0
1128,8,3502,0.6875,4.7401484865790975,8.191010380469796e-06,0
1129,8,3504,0.6875,4.737442922374429,2.3059251195143432e-05,0
1130,8,3506,0.6875,4.734740444951512,8.235036421305984e-06,0
1131,7,3510,0.6875,4.72934472934473,3.0412517705783018e-06,0
1132,8,3512,0.6875,4.7266514806378135,1.2522517318583444e-05,0
1133,7,3515,0.6875,4.722617354196301,3.918892951871545e-06,0
1134,7,3518,0.6875,4.718590108015918,3.6253839665810567e-06,0
1135,8,3522,0.6875,4.713231118682567,2.3178216723668008e-05,0
1136,7,3526,0.6875,4.707884288145207,2.3791251041742617e-05,0
1137,7,3529,0.6875,4.7038821195806175,1.768195582449672e-05,0
1138,8,3532,0.6875,4.699886749716875,5.57598334993841e-06,0
1139,6,3536,0.6875,4.6945701357466065,2.7371743728285676e-05,0
1140,8,3538,0.6875,4.69191633691351,7.338731673439286e-06,0
1141,8,3540,0.6875,4.689265536723164,1.3166964928513377e-05,0
1142,6,3544,0.6875,4.683972911963882,3.191471911610738e-06,0
1143,7,3547,0.6875,4.680011277135607,1.3712858739811452e-05,0
1144,8,3551,0.6875,4.674739509997184,5.823805756320041e-06,0
1145,6,3555,0.6875,4.6694796061884665,1.3414035639793373e-05,0
1146,7,3557,0.6875,4.6949676693843125,2.6329848038457503e-05,0
1147,8,3561,0.6875,4.689693906206122,2.621250163062845e-05,0
1148,8,3565,0.6875,4.6844319775596075,1.7001898535016826e-05,0
1149,7,3569,0.6875,4.6791818436536845,1.2626876666415996e-05,0
1150,6,3573,0.6875,4.673943464875455,2.1490673185960944e-05,0
1151,8,3577,0.6875,4.668716801789209,7.706905601838516e-06,0
1152,6,3581,0.6875,4.663501815135437,7.306821364380851e-06,0
1153,8,3584,0.6875,4.659598214285714,1.8444577418808868e-05,0
1154,6,3588,0.6875,4.682274247491638,9.354990353078957e-06,0
1155,8,3590,0.6875,4.67966573816156,2.3870329127466187e-05,0
1156,7,3593,0.6875,4.675758419148344,2.7153352810079656e-05,0
1157,7,3595,0.6875,4.6731571627260085,2.0481838022606047e-05,0
1158,5,3598,0.6875,4.669260700389105,1.9085243437383944e-05,0
1159,6,3602,0.6875,4.664075513603554,2.2646309537152023e-05,0
1160,6,3604,0.6875,4.661487236403995,1.5540226289724237e-05,0
1161,8,3608,0.6875,4.684035476718403,9.823233196827461e-06,0
1162,8,3610,0.6875,4.6814404432132966,2.6766662528683378e-05,0
1163,5,3612,0.6875,4.6788482834994465,2.193321547765602e-05,0
1164,8,3615,0.6875,4.702627939142462,1.0919125906911072e-05,0
1165,6,3618,0.6875,4.698728579325595,2.5654137246764736e-05,0
1166,8,3620,0.6875,4.696132596685083,1.9333389997953144e-05,0
1167,8,3622,0.6875,4.6935394809497515,2.5297054400701194e-05,0
1168,7,3625,0.6875,4.689655172413794,1.8618850900220123e-05,0
1169,6,3629,0.6875,4.684486084320749,1.995325061964453e-05,0
1170,8,3633,0.6875,4.679328378750344,1.5340455245584288e-05,0
1171,7,3635,0.6875,4.676753782668501,2.461999916451202e-05,0
1172,6,3637,0.6875,4.674182018146824,2.3855902768213853e-05,0
1173,8,3641,0.6875,4.669046965119473,2.6664727526833164e-05,0
1174,7,3645,0.6875,4.663923182441701,1.5715045959884774e-05,0
1175,8,3647,0.6875,4.661365505895256,7.406693453092893e-06,0
1176,7,3650,0.6875,4.657534246575342,2.5373570699783105e-05,0
1177,8,3652,0.6875,4.682365826944141,1.920822432760401e-05,0
1178,8,3655,0.6875,4.678522571819426,1.8923715042620913e-05,0
1179,5,3658,0.6875,4.674685620557682,1.8767050915362006e-05,0
1180,8,3662,0.6875,4.6695794647733475,8.370878127629677e-06,0
1181,8,3666,0.6875,4.6644844517184945,1.4251343172344909e-05,0
1182,7,3668,0.6875,4.689203925845147,1.9477015206753388e-05,0
1183,8,3670,0.6875,4.686648501362398,2.3848034816329506e-05,0
1184,6,3674,0.6875,4.681545998911268,1.8242722839985414e-05,0
1185,6,3677,0.6875,4.704922491161273,2.6067898826671e-05,0
1186,7,3681,0.6875,4.699809834284162,3.072724178827311e-06,0
1187,6,3685,0.6875,4.721845318860244,7.030191890546607e-06,0
1188,8,3687,0.6875,4.719283970707893,2.739453125988683e-06,0
1189,7,3691,0.6875,4.714169601733947,1.637842762119349e-05,0
1190,7,3693,0.6875,4.738694828053074,1.910212006526093e-05,0
1191,8,3695,0.6875,4.7361299052774015,3.156220081606311e-06,0
1192,5,3697,0.6875,4.733567757641331,6.031923993225337e-06,0
1193,7,3701,0.6875,4.728451769791948,6.527452489446512e-06,0
1194,5,3705,0.6875,4.723346828609987,2.6414997111942362e-05,0
1195,8,3709,0.6875,4.7452143434888105,2.105321191750064e-05,0
1196,8,3713,0.6875,4.740102343118772,8.835332554421723e-06,0
1197,7,3717,0.6875,4.735001345170837,6.362783122882657e-06,0
1198,7,3719,0.6875,4.732454961011025,2.660232392294306e-05,0
1199,5,3723,0.6875,4.754230459307011,1.084447672752415e-05,0
1200,7,3725,0.6875,4.778523489932886,2.2627539691553494e-05,0
1201,8,3727,0.6875,4.7759592165280385,1.1958469204502359e-05,0
1202,7,3731,0.6875,4.77083891718038,2.4951246518550082e-05,0
1203,7,3735,0.6875,4.765729585006693,1.873417192537684e-05,0
1204,8,3737,0.6875,4.78993845330479,1.575236649735026e-05,0
1205,8,3739,0.6875,4.814121422840332,1.0996498077608396e-05,0
1206,8,3741,0.6875,4.811547714514836,2.0606566963967093e-05,0
1207,6,3745,0.6875,4.806408544726302,2.3650926931480145e-05,0
1208,7,3747,0.6875,4.803843074459568,1.766258149590113e-05,0
1209,7,3749,0.6875,4.827954121098959,1.5115587679160859e-05,0
1210,7,3752,0.6875,4.82409381663113,1.6126448334934984e-05,0
1211,8,3756,0.6875,4.818956336528221,2.48350349419881e-05,0
1212,7,3759,0.6875,4.81511040170258,2.3467998973679644e-05,0
1213,8,3762,0.6875,4.811270600744285,6.513948767554011e-06,0
1214,7,3765,0.6875,4.807436918990704,1.4903625108841458e-05,0
1215,8,3769,0.6875,4.802334836826745,8.614292671964972e-06,0
1216,8,3773,0.6875,4.797243572753777,1.4174010688215175e-05,0
1217,8,3776,0.6875,4.7934322033898304,1.98098821281565e-05,0
1218,8,3778,0.6875,4.790894653255691,2.2115367831571477e-05,0
1219,6,3781,0.6875,4.787093361544565,2.092355369523264e-05,0
1220,6,3783,0.6875,4.784562516521279,2.272248286228892e-05,0
1221,7,3787,0.6875,4.779508846052284,2.451767818634304e-05,0
1222,8,3790,0.6875,4.775725593667547,7.20483647894428e-06,0
1223,6,3792,0.6875,4.773206751054852,2.2000525084822746e-05,0
1224,6,3795,0.6875,4.769433465085639,2.208131577005955e-05,0
1225,6,3798,0.6875,4.765666140073723,1.4142500489930711e-05,0
1226,6,3800,0.6875,4.7631578947368425,1.8246990565611095e-05,0
1227,8,3804,0.6875,4.758149316508939,4.48645249741793e-06,0
1228,7,3806,0.6875,4.7556489753021545,2.10729221834556e-05,0
1229,7,3809,0.6875,4.751903386715674,5.984270136203547e-06,0
1230,7,3812,0.6875,4.74816369359916,1.937605118042749e-05,0
1231,7,3816,0.6875,4.743186582809225,2.1742321051083586e-05,0
1232,8,3820,0.6875,4.738219895287958,2.5431940956802985e-05,0
1233,7,3822,0.6875,4.735740450026165,9.346580413092723e-06,0
1234,8,3825,0.6875,4.73202614379085,1.3697168348384969e-05,0
1235,8,3828,0.6875,4.728317659352142,1.587227955442112e-05,0
1236,8,3831,0.6875,4.724614983033151,1.10196396595763e-05,0
1237,8,3833,0.6875,4.722149752152361,7.324380853951614e-06,0
1238,6,3836,0.6875,4.7184567257559955,2.2823661106592015e-05,0
1239,7,3838,0.6875,4.715997915581032,1.0626440465269087e-05,0
1240,8,3840,0.6875,4.713541666666667,1.0144720318175204e-05,0
1241,6,3843,0.6875,4.735883424408015,4.340487123384852e-06,0
1242,6,3846,0.6875,4.732189287571503,2.209879826284026e-05,0
1243,7,3849,0.6875,4.7285009093270975,3.949163564547395e-06,0
1244,8,3851,0.6875,4.726045183069333,2.3601480135144147e-05,0
1245,8,3854,0.6875,4.722366372599896,1.1409654568467878e-05,0
1246,7,3857,0.6875,4.71869328493648,2.5362003869171458e-05,0
1247,7,3860,0.6875,4.715025906735751,4.103087987998566e-06,0
1248,8,3863,0.6875,4.711364224695832,1.0930523380978277e-05,0
1249,7,3867,0.6875,4.706490819756917,4.110465878809696e-06,0
1250,8,3870,0.6875,4.702842377260982,9.338844595608413e-06,0
1251,6,3873,0.6875,4.6991995868835525,7.641152327737035e-06,0
1252,8,3875,0.6875,4.72258064516129,1.9251192041565785e-05,0
1253,7,3878,0.6875,4.744713769984528,2.4912119515488833e-05,0
1254,6,3882,0.6875,4.7655847501288,1.637944771145432e-05,0
1255,6,3885,0.6875,4.761904761904762,2.1496932920110347e-05,0
1256,8,3889,0.6875,4.757006942658782,1.387326130031164e-05,0
