Iteration,No of Clients,Total Requests,Hop Reduction,Cache Hit Ratio,Latency,Feedback Score
433,7,1368,0.6875,4.239766081871345,3.947124608604699e-05,0
434,6,1372,0.6875,4.300291545189505,7.048032773618859e-05,0
435,8,1375,0.6875,4.290909090909091,4.069280916767998e-05,0
436,7,1379,0.6875,4.278462654097172,4.856185925966994e-05,0
437,7,1381,0.6875,4.272266473569877,9.581440485637594e-06,0
438,8,1384,0.6875,4.263005780346821,5.271957051516483e-05,0
439,8,1387,0.6875,4.253785147801009,2.791871941710622e-05,0
440,7,1390,0.6875,4.244604316546763,2.9245890978098983e-05,0
441,8,1394,0.6875,4.232424677187948,2.3845662737059313e-05,0
442,8,1397,0.6875,4.294917680744453,5.89055809564793e-05,0
443,8,1401,0.6875,4.282655246252676,3.823626993227058e-05,0
444,8,1403,0.6875,4.276550249465432,6.944114767088872e-05,0
445,7,1406,0.6875,4.267425320056899,2.1454066040060825e-05,0
446,7,1410,0.6875,4.25531914893617,6.108624088714984e-05,0
447,7,1413,0.6875,4.246284501061571,4.951650443182918e-05,0
448,6,1416,0.6875,4.23728813559322,3.546756555592546e-05,0
449,6,1420,0.6875,4.225352112676056,4.448295295152036e-05,0
450,7,1423,0.6875,4.2164441321152495,3.36756864371043e-05,0
451,7,1425,0.6875,4.2105263157894735,2.4147872056367427e-05,0
452,8,1427,0.6875,4.204625087596356,6.069412998263547e-05,0
453,6,1430,0.6875,4.195804195804196,3.898952621520079e-05,0
454,6,1434,0.6875,4.184100418410042,6.554113907435158e-05,0
455,7,1437,0.6875,4.244954766875435,3.6433992747265567e-05,0
456,8,1440,0.6875,4.236111111111112,5.189113009840568e-05,0
457,7,1443,0.6875,4.227304227304227,6.152105060643332e-05,0
458,8,1445,0.6875,4.221453287197232,1.3823425223850368e-05,0
459,7,1449,0.6875,4.209799861973775,6.218194319626158e-05,0
460,7,1452,0.6875,4.201101928374656,2.9170386954716133e-05,0
461,7,1456,0.6875,4.189560439560439,4.5932015636060934e-05,0
462,7,1460,0.6875,4.178082191780822,5.950122602536905e-05,0
463,6,1464,0.6875,4.166666666666666,1.0561498513901743e-05,0
464,7,1467,0.6875,4.158145875937287,5.914099936903412e-05,0
465,8,1470,0.6875,4.149659863945578,6.140200496495315e-05,0
466,7,1474,0.6875,4.2062415196743554,3.0653395318772725e-05,0
467,7,1478,0.6875,4.2625169147496615,4.469886121889631e-05,0
468,7,1482,0.6875,4.251012145748987,5.3717968607837845e-05,0
469,8,1484,0.6875,4.245283018867925,3.855212429611544e-05,0
470,8,1487,0.6875,4.236718224613315,4.9695972748321554e-05,0
471,8,1490,0.6875,4.228187919463087,3.6724297101295114e-05,0
472,8,1492,0.6875,4.222520107238606,6.367830014052308e-05,0
473,7,1495,0.6875,4.214046822742475,1.8024568495413605e-05,0
474,6,1498,0.6875,4.205607476635514,6.051402701654619e-05,0
475,7,1502,0.6875,4.194407456724368,8.832024797473422e-06,0
476,8,1506,0.6875,4.183266932270916,5.687294018114256e-05,0
477,8,1509,0.6875,4.174950298210735,5.934621184279993e-05,0
478,8,1513,0.6875,4.163912756113682,1.3833727459961213e-05,0
479,7,1515,0.6875,4.158415841584159,2.2563466592420907e-05,0
480,6,1518,0.6875,4.150197628458498,1.8782569959715923e-05,0
481,6,1522,0.6875,4.139290407358739,5.82229078373118e-05,0
482,7,1526,0.6875,4.128440366972478,2.100843244188481e-05,0
483,7,1528,0.6875,4.12303664921466,2.6275292924021355e-05,0
484,8,1530,0.6875,4.183006535947712,6.466127011225981e-05,0
485,8,1534,0.6875,4.172099087353325,1.709383235570346e-05,0
486,6,1538,0.6875,4.161248374512354,3.102203362277497e-05,0
487,7,1541,0.6875,4.218040233614536,5.631493699618085e-05,0
488,7,1545,0.6875,4.207119741100324,1.5094823121701471e-05,0
489,7,1548,0.6875,4.198966408268734,4.798119594444496e-05,0
490,7,1551,0.6875,4.25531914893617,5.7787643005448604e-05,0
491,6,1554,0.6875,4.311454311454312,3.206848183881567e-05,0
492,8,1558,0.6875,4.364569961489089,6.362101427447888e-05,0
493,7,1561,0.6875,4.356181934657271,5.7395645862561656e-05,0
494,7,1565,0.6875,4.345047923322683,7.377040823430567e-06,0
495,6,1569,0.6875,4.3339706819630335,7.69643124422161e-06,0
496,7,1573,0.6875,4.322949777495232,3.668808934139242e-05,0
497,8,1576,0.6875,4.314720812182741,9.231246107706522e-06,0
498,8,1580,0.6875,4.367088607594936,3.608295532357304e-05,0
499,7,1583,0.6875,4.358812381554012,1.7635889326849182e-05,0
500,8,1586,0.6875,4.350567465321563,1.1812792007735653e-05,0
501,8,1588,0.6875,4.345088161209068,4.2227924003814516e-05,0
502,8,1591,0.6875,4.336895034569453,4.482319185178831e-05,0
503,8,1595,0.6875,4.38871473354232,6.299461099733588e-06,0
504,8,1597,0.6875,4.383218534752661,2.1270505462922272e-05,0
505,7,1601,0.6875,4.372267332916927,5.11660383469464e-05,0
506,8,1604,0.6875,4.364089775561098,5.627955305726075e-05,0
507,8,1606,0.6875,4.420921544209215,1.9412766129505797e-05,0
508,6,1610,0.6875,4.472049689440994,5.7891489865427504e-05,0
509,6,1613,0.6875,4.463732176069436,1.4853754922816644e-05,0
510,6,1617,0.6875,4.452690166975881,3.665746143946649e-05,0
511,8,1620,0.6875,4.506172839506172,5.7560336831807215e-05,0
512,8,1622,0.6875,4.5006165228113435,4.8790084008451e-05,0
513,8,1625,0.6875,4.492307692307692,3.889162370200367e-05,0
514,5,1629,0.6875,4.481276856967464,2.4613205966646753e-05,0
515,7,1631,0.6875,4.475781729000613,2.911677896347563e-05,0
516,8,1635,0.6875,4.464831804281346,1.36163213770713e-05,0
517,8,1637,0.6875,4.520464263897373,3.133489512862298e-05,0
518,6,1639,0.6875,4.5149481391092126,4.470077013740686e-05,0
519,8,1643,0.6875,4.503956177723676,4.358982724327766e-05,0
520,8,1647,0.6875,4.493017607771707,6.441412734396553e-06,0
521,7,1649,0.6875,4.548211036992116,4.145805424121764e-05,0
522,8,1652,0.6875,4.539951573849879,4.693897008186887e-05,0
523,7,1656,0.6875,4.528985507246377,1.7168862527778156e-05,0
524,8,1659,0.6875,4.520795660036167,1.4715144491576861e-05,0
525,7,1662,0.6875,4.512635379061372,3.155335607950751e-05,0
526,7,1664,0.6875,4.507211538461538,2.887512961666704e-05,0
527,7,1667,0.6875,4.559088182363527,2.8137980306988168e-05,0
528,8,1669,0.6875,4.553624925104853,1.2516147323335943e-05,0
529,7,1673,0.6875,4.542737597130903,2.996563010317958e-05,0
530,7,1677,0.6875,4.531902206320812,5.8081656724000974e-05,0
531,7,1680,0.6875,4.583333333333333,3.85734157976301e-05,0
532,8,1682,0.6875,4.577883472057074,4.717395117002117e-05,0
533,8,1685,0.6875,4.56973293768546,4.9257311085640496e-05,0
534,8,1687,0.6875,4.564315352697095,3.997891318376364e-05,0
535,6,1689,0.6875,4.558910597986975,5.202584068376927e-05,0
536,7,1693,0.6875,4.548139397519196,5.7147826427997e-05,0
537,8,1697,0.6875,4.537418974661167,4.347462093974855e-05,0
538,7,1701,0.6875,4.526748971193416,2.002204238284761e-05,0
539,8,1705,0.6875,4.516129032258064,4.1292943144526294e-05,0
540,6,1708,0.6875,4.508196721311475,4.151958841645446e-05,0
541,8,1711,0.6875,4.500292226767972,2.259639528000687e-05,0
542,8,1714,0.6875,4.492415402567095,4.708121472071897e-05,0
543,8,1717,0.6875,4.48456610366919,5.691018122636022e-05,0
544,8,1720,0.6875,4.476744186046512,3.822587344166925e-05,0
545,7,1724,0.6875,4.466357308584687,5.742558807640505e-05,0
546,7,1726,0.6875,4.461181923522595,2.484409465843686e-05,0
547,8,1729,0.6875,4.4534412955465585,1.0621081933572532e-05,0
548,8,1733,0.6875,4.443162146566648,4.1633291559088476e-05,0
549,8,1736,0.6875,4.493087557603687,2.4478501536837904e-05,0
550,7,1740,0.6875,4.540229885057472,4.223121925358583e-05,0
551,8,1744,0.6875,4.529816513761467,5.049538688537454e-05,0
552,7,1746,0.6875,4.524627720504009,3.066589724529032e-05,0
553,7,1750,0.6875,4.514285714285714,3.841777007099832e-05,0
554,7,1754,0.6875,4.503990877993159,1.8368537939093943e-05,0
555,5,1758,0.6875,4.493742889647327,5.519570161663619e-05,0
556,8,1760,0.6875,4.488636363636363,1.7325033690566593e-05,0
557,8,1763,0.6875,4.480998298355077,4.328346944603567e-05,0
558,8,1767,0.6875,4.470854555744199,4.187263678471083e-05,0
559,8,1771,0.6875,4.4607566346696785,3.579684463528377e-05,0
560,6,1774,0.6875,4.453213077790305,3.773746916610218e-05,0
561,7,1776,0.6875,4.448198198198198,1.5183438281377747e-05,0
562,8,1779,0.6875,4.440697020798201,3.7350397326329634e-05,0
563,7,1783,0.6875,4.430734716769489,4.46482821516747e-05,0
564,7,1785,0.6875,4.481792717086835,1.677456307306091e-05,0
565,8,1787,0.6875,4.476776720761052,4.007491314858008e-05,0
566,7,1791,0.6875,4.46677833612507,3.585039107446181e-05,0
567,6,1795,0.6875,4.456824512534819,1.0254326477294284e-05,0
568,8,1798,0.6875,4.4493882091212456,3.746338433059348e-05,0
569,6,1800,0.6875,4.444444444444445,4.466975862478806e-05,0
570,7,1802,0.6875,4.439511653718091,4.5555278305758396e-05,0
571,5,1804,0.6875,4.490022172949002,2.76772075879288e-05,0
572,6,1807,0.6875,4.482567791920309,1.3416835601500697e-05,0
573,8,1810,0.6875,4.475138121546961,2.9379377344186284e-05,0
574,8,1813,0.6875,4.467733039161611,4.348069861669144e-05,0
575,8,1815,0.6875,4.462809917355372,4.3055346413270465e-05,0
576,8,1818,0.6875,4.455445544554455,2.4461352161504763e-05,0
577,7,1821,0.6875,4.448105436573312,1.287378101324537e-05,0
578,8,1825,0.6875,4.438356164383562,4.28210794800028e-05,0
579,6,1829,0.6875,4.428649535265173,2.4552865408494335e-05,0
580,6,1832,0.6875,4.421397379912664,4.024299594234347e-05,0
581,8,1836,0.6875,4.466230936819173,5.62857004671182e-06,0
582,7,1840,0.6875,4.456521739130435,3.5822381162261324e-05,0
583,8,1843,0.6875,4.503526858383071,4.101990242840172e-05,0
584,8,1846,0.6875,4.496208017334778,5.090549267799767e-05,0
585,8,1849,0.6875,4.488912925905895,7.4550156875311435e-06,0
586,6,1853,0.6875,4.479222881813276,1.1312065012884353e-05,0
587,7,1855,0.6875,4.474393530997305,4.37850718650302e-05,0
588,6,1859,0.6875,4.464766003227542,3.2711948534096177e-05,0
589,6,1861,0.6875,4.513702310585707,4.4913082566835085e-05,0
590,7,1864,0.6875,4.506437768240343,1.364192953839802e-05,0
591,8,1867,0.6875,4.552758435993573,4.969431686419464e-05,0
592,6,1870,0.6875,4.545454545454546,3.87531355463965e-05,0
593,7,1872,0.6875,4.5405982905982905,4.1540719839767734e-05,0
594,8,1876,0.6875,4.5309168443496795,3.3274544443509184e-05,0
595,8,1878,0.6875,4.579339723109691,2.0837477480319657e-05,0
596,8,1881,0.6875,4.625199362041467,3.077930094478295e-05,0
597,7,1883,0.6875,4.620286776420605,6.868475137978462e-06,0
598,7,1887,0.6875,4.610492845786964,2.883503405368719e-05,0
599,7,1891,0.6875,4.600740349021681,1.9208729663432112e-05,0
600,8,1894,0.6875,4.593453009503696,3.0133787377589104e-05,0
601,8,1897,0.6875,4.586188719030047,5.703602595094836e-06,0
602,7,1901,0.6875,4.576538663861126,2.163348230164739e-05,0
603,7,1903,0.6875,4.571728849185497,9.694764309065306e-06,0
604,7,1906,0.6875,4.564533053515215,3.103648144781068e-05,0
605,7,1909,0.6875,4.609743321110529,2.8238642840243788e-05,0
606,8,1913,0.6875,4.600104547830632,1.0832355521768603e-05,0
607,7,1917,0.6875,4.590505998956703,1.775406747550404e-05,0
608,8,1920,0.6875,4.583333333333333,3.7437547963528916e-05,0
609,7,1923,0.6875,4.5761830473218925,1.5725194410646235e-05,0
610,8,1927,0.6875,4.566683964711987,4.613615540794572e-05,0
611,8,1930,0.6875,4.5595854922279795,4.988845432628058e-05,0
612,7,1932,0.6875,4.554865424430641,2.8266765968385202e-05,0
613,8,1934,0.6875,4.550155118924509,1.540334482762145e-05,0
614,7,1937,0.6875,4.543107898812597,1.1006577886080271e-05,0
615,8,1941,0.6875,4.533745492014426,5.002920064796888e-05,0
616,5,1944,0.6875,4.526748971193416,4.107437043651329e-05,0
617,7,1947,0.6875,4.519774011299435,2.4243925847035172e-05,0
618,8,1951,0.6875,4.51050743208611,2.5401968934380205e-05,0
619,7,1953,0.6875,4.505888376856118,2.5983424164460383e-05,0
620,8,1955,0.6875,4.501278772378517,1.7852545876642595e-05,0
621,6,1959,0.6875,4.492087799897907,3.2466774245622764e-05,0
622,6,1961,0.6875,4.487506374298826,5.3633969922416656e-06,0
623,7,1963,0.6875,4.482934284258787,3.297963286631581e-05,0
624,6,1967,0.6875,4.47381799694967,7.75011740640895e-06,0
625,7,1969,0.6875,4.4692737430167595,4.1546225858679597e-05,0
626,8,1971,0.6875,4.4647387113140535,3.9040938688232855e-05,0
627,7,1975,0.6875,4.455696202531645,3.535565129564931e-05,0
628,7,1979,0.6875,4.446690247599798,1.7440632781098572e-05,0
629,8,1982,0.6875,4.439959636730576,1.1711868535711022e-05,0
630,6,1985,0.6875,4.433249370277078,4.4301275441118496e-05,0
631,5,1989,0.6875,4.424333836098542,5.7425655904219035e-06,0
632,7,1993,0.6875,4.465629703963874,2.6263853539562673e-05,0
633,8,1995,0.6875,4.511278195488721,8.53301320816154e-06,0
634,8,1997,0.6875,4.556835252879319,2.0281099034983195e-05,0
635,6,2000,0.6875,4.55,3.657100819103074e-05,0
636,8,2002,0.6875,4.545454545454546,1.4818695586293135e-05,0
637,7,2006,0.6875,4.536390827517447,3.135074755402654e-05,0
638,7,2008,0.6875,4.531872509960159,2.6896217441685488e-05,0
639,8,2010,0.6875,4.527363184079602,1.794822145935934e-05,0
640,8,2014,0.6875,4.5183714001986095,2.9445107694355573e-05,0
641,8,2018,0.6875,4.509415262636274,2.2557750891341155e-05,0
642,7,2020,0.6875,4.5049504950495045,2.7507681328564313e-05,0
643,7,2022,0.6875,4.500494559841741,9.623020593863365e-06,0
644,8,2025,0.6875,4.54320987654321,2.7759496617073348e-05,0
645,8,2029,0.6875,4.534253326761951,2.631104375481513e-05,0
646,6,2033,0.6875,4.5253320216428925,4.688019835250935e-05,0
647,7,2035,0.6875,4.520884520884521,1.752108845101952e-05,0
648,8,2039,0.6875,4.561059342815105,7.3359716311601424e-06,0
649,7,2043,0.6875,4.552129221732746,3.4207656476598166e-05,0
650,8,2047,0.6875,4.54323400097704,2.043981616013412e-05,0
651,7,2049,0.6875,4.538799414348463,2.3850782827027482e-05,0
652,8,2053,0.6875,4.529956161714564,1.6781355262954906e-05,0
653,7,2057,0.6875,4.521147301895965,3.079333157416243e-05,0
654,7,2060,0.6875,4.514563106796117,2.4290565610501794e-05,0
655,8,2062,0.6875,4.510184287099904,3.1063929371053826e-05,0
656,8,2064,0.6875,4.505813953488372,4.4783323088689864e-05,0
657,6,2068,0.6875,4.497098646034816,1.2525059687937962e-05,0
658,7,2071,0.6875,4.53887011105746,7.834643876279657e-06,0
659,8,2075,0.6875,4.530120481927711,2.5868156016009015e-05,0
660,7,2077,0.6875,4.525758305247954,3.030019521540182e-05,0
661,7,2080,0.6875,4.519230769230769,3.0384019806822136e-05,0
662,6,2084,0.6875,4.5105566218809985,3.983695109701868e-05,0
663,8,2086,0.6875,4.506232023010546,3.380434182369555e-05,0
664,6,2088,0.6875,4.501915708812261,3.75294361360823e-05,0
665,7,2092,0.6875,4.493307839388145,3.156245669439041e-05,0
666,6,2096,0.6875,4.484732824427481,4.569454589744973e-05,0
667,8,2100,0.6875,4.476190476190476,9.094516170296351e-06,0
668,6,2102,0.6875,4.471931493815414,3.764844181877624e-05,0
669,8,2104,0.6875,4.467680608365019,2.111690890311898e-05,0
670,8,2107,0.6875,4.461319411485524,2.885050216940092e-05,0
671,8,2110,0.6875,4.454976303317536,1.7232932046360464e-05,0
672,4,2114,0.6875,4.446546830652791,3.219754585114448e-05,0
673,7,2117,0.6875,4.440245630609352,4.133633836986159e-05,0
674,7,2120,0.6875,4.433962264150943,3.824213640600946e-05,0
675,8,2122,0.6875,4.476908576814327,9.261615759173378e-06,0
676,7,2125,0.6875,4.470588235294118,2.5460436130194574e-05,0
677,7,2128,0.6875,4.464285714285714,2.8873545284302625e-05,0
678,8,2131,0.6875,4.458000938526514,2.515205106275377e-05,0
679,4,2133,0.6875,4.453820909517113,3.9470207821775854e-05,0
680,7,2137,0.6875,4.4454843238184365,1.8058492336447285e-05,0
681,7,2140,0.6875,4.439252336448598,4.625780247139013e-05,0
682,5,2142,0.6875,4.435107376283847,5.529101240265907e-06,0
683,8,2144,0.6875,4.4309701492537314,1.7392513376686504e-05,0
684,7,2148,0.6875,4.422718808193669,4.1411855983502314e-05,0
685,8,2150,0.6875,4.4186046511627906,5.597963035646012e-06,0
686,7,2152,0.6875,4.414498141263941,1.8226860038158604e-05,0
687,8,2154,0.6875,4.410399257195915,7.768051363021023e-06,0
688,7,2158,0.6875,4.402224281742354,3.6044589822800324e-05,0
689,8,2161,0.6875,4.396112910689495,3.391797220119874e-05,0
690,5,2164,0.6875,4.390018484288355,1.805397624447057e-05,0
691,8,2167,0.6875,4.430087678818643,1.3048448533737762e-05,0
692,8,2170,0.6875,4.423963133640553,3.5909416084164225e-05,0
693,8,2172,0.6875,4.465930018416206,3.2704285250168786e-05,0
694,6,2175,0.6875,4.459770114942529,2.7175092570537156e-05,0
695,7,2178,0.6875,4.4536271808999075,2.1423943021942464e-05,0
696,7,2182,0.6875,4.445462878093492,4.455397465219643e-05,0
697,7,2185,0.6875,4.439359267734553,2.4256933510976364e-05,0
698,7,2188,0.6875,4.478976234003657,4.1193704682219156e-05,0
699,8,2192,0.6875,4.47080291970803,4.5229194007579773e-05,0
700,8,2195,0.6875,4.5102505694760815,7.615346645620357e-06,0
701,8,2199,0.6875,4.502046384720328,1.5099595371612194e-05,0
702,8,2203,0.6875,4.493871992737176,3.0361932389853045e-05,0
703,7,2206,0.6875,4.487760652765186,2.682159536851498e-05,0
704,8,2210,0.6875,4.479638009049774,3.80196951989046e-05,0
705,8,2214,0.6875,4.471544715447155,1.6767275712354745e-05,0
706,7,2217,0.6875,4.465493910690121,1.740759292513462e-05,0
707,7,2219,0.6875,4.4614691302388465,2.7475948443925143e-05,0
708,7,2223,0.6875,4.4534412955465585,1.5560596102350207e-05,0
709,6,2227,0.6875,4.445442299057027,9.279274737512578e-06,0
710,7,2231,0.6875,4.437471985656656,7.47320921760189e-06,0
711,6,2234,0.6875,4.431512981199641,7.557333816482778e-06,0
712,8,2238,0.6875,4.423592493297587,3.070486178291965e-05,0
713,8,2242,0.6875,4.415700267618198,2.1583858415721738e-05,0
714,8,2245,0.6875,4.409799554565701,2.9112447148440807e-05,0
715,7,2249,0.6875,4.401956425077812,3.313669877468279e-05,0
716,8,2253,0.6875,4.394141145139813,4.1561487459477274e-05,0
717,8,2257,0.6875,4.386353566681436,4.380308841646294e-05,0
718,6,2261,0.6875,4.37859354268023,2.0188302232455958e-05,0
719,8,2264,0.6875,4.372791519434629,1.3775087139839438e-05,0
720,8,2268,0.6875,4.365079365079365,3.2878157479459654e-05,0
721,8,2270,0.6875,4.405286343612335,3.5715013493774714e-05,0
722,8,2272,0.6875,4.445422535211268,3.385516774454093e-05,0
723,8,2275,0.6875,4.43956043956044,3.6984988397594595e-05,0
724,7,2279,0.6875,4.4317683194383495,1.2300247405402903e-05,0
725,6,2283,0.6875,4.424003504161191,1.2378502667516197e-05,0
726,8,2287,0.6875,4.416265850459117,2.979974130264495e-05,0
727,8,2289,0.6875,4.412407164700743,3.3782827924965174e-05,0
728,7,2292,0.6875,4.406631762652705,1.504973577954946e-05,0
729,6,2295,0.6875,4.400871459694989,7.788896424543548e-06,0
730,8,2299,0.6875,4.393214441061331,2.9764300344511938e-05,0
731,6,2302,0.6875,4.387489139878366,1.4852245042575201e-05,0
732,7,2305,0.6875,4.38177874186551,3.4315945844276015e-05,0
733,7,2307,0.6875,4.377980060684872,2.2086215833545994e-05,0
734,8,2311,0.6875,4.370402423193423,1.622503272381122e-05,0
735,6,2313,0.6875,4.409857328145266,1.9298145720187528e-05,0
736,8,2317,0.6875,4.40224428139836,1.9725619594397915e-05,0
737,7,2321,0.6875,4.437742352434296,1.9808617343125947e-05,0
738,7,2323,0.6875,4.433921653034869,1.53497002624586e-05,0
739,7,2327,0.6875,4.426299957026214,1.9599662774267302e-05,0
740,8,2331,0.6875,4.418704418704419,5.263306979552486e-06,0
741,7,2335,0.6875,4.453961456102784,2.9116761246556345e-05,0
742,6,2339,0.6875,4.4463445917058575,3.141510721180731e-05,0
743,8,2342,0.6875,4.44064901793339,2.6464510662976433e-05,0
744,7,2346,0.6875,4.433077578857629,5.610329224165484e-06,0
745,6,2349,0.6875,4.469987228607918,1.5562927184260346e-05,0
746,7,2353,0.6875,4.462388440288993,2.567044271942007e-05,0
747,8,2356,0.6875,4.4991511035653655,3.741312553851074e-05,0
748,7,2358,0.6875,4.495335029686174,1.2660656050827727e-05,0
749,7,2360,0.6875,4.491525423728813,1.1670144434801759e-05,0
750,7,2363,0.6875,4.485823106220906,2.1029339440591725e-05,0
751,8,2367,0.6875,4.478242501056189,4.062418655290017e-05,0
752,7,2369,0.6875,4.4744617982271,2.3155303292496885e-05,0
753,8,2372,0.6875,4.4688026981450255,1.7210091916644065e-05,0
754,8,2376,0.6875,4.461279461279461,2.5331094379365626e-05,0
755,8,2380,0.6875,4.453781512605042,2.6254517972478395e-05,0
756,8,2384,0.6875,4.446308724832215,1.7952355662469846e-05,0
757,7,2388,0.6875,4.480737018425461,2.1018032479491418e-05,0
758,7,2391,0.6875,4.475115014638226,2.8858300084513527e-05,0
759,8,2395,0.6875,4.467640918580376,3.4652876724689686e-05,0
760,7,2398,0.6875,4.462051709758132,2.6072021457086064e-05,0
761,6,2401,0.6875,4.456476468138275,2.5534683394736928e-05,0
762,6,2404,0.6875,4.450915141430949,1.2816316149474967e-05,0
763,8,2408,0.6875,4.485049833887043,3.5422127800659094e-05,0
764,7,2412,0.6875,4.477611940298507,2.4084389722979154e-05,0
765,7,2415,0.6875,4.472049689440994,1.871441274345788e-05,0
766,8,2417,0.6875,4.468349193214729,3.170876234214829e-05,0
767,7,2421,0.6875,4.4609665427509295,3.887127894162807e-05,0
768,6,2424,0.6875,4.455445544554455,1.945707981514988e-05,0
769,7,2428,0.6875,4.448105436573312,1.363667774533473e-05,0
770,8,2432,0.6875,4.440789473684211,1.605261572496478e-05,0
771,6,2436,0.6875,4.433497536945813,3.265359914648297e-05,0
772,8,2439,0.6875,4.428044280442804,1.7834560014091143e-05,0
773,8,2441,0.6875,4.4244162228594845,1.4559802848659946e-05,0
774,7,2445,0.6875,4.458077709611452,3.371543779793752e-05,0
775,7,2449,0.6875,4.450796243364639,3.648804411181224e-05,0
776,7,2451,0.6875,4.447164422684619,3.5323322941664615e-05,0
777,7,2455,0.6875,4.439918533604888,6.944037081148202e-06,0
778,8,2458,0.6875,4.4344995931651745,3.867411475733056e-05,0
779,7,2462,0.6875,4.427294882209585,1.785714145807192e-05,0
780,8,2465,0.6875,4.421906693711968,1.1508666265243555e-05,0
781,8,2467,0.6875,4.418321848398865,2.919684087852788e-05,0
782,8,2470,0.6875,4.412955465587045,7.788861609993626e-06,0
783,8,2474,0.6875,4.4058205335489085,4.288946685840682e-06,0
784,8,2477,0.6875,4.400484457004441,1.8825735419062626e-05,0
785,7,2481,0.6875,4.3933897621926645,2.2287085659786273e-05,0
786,7,2484,0.6875,4.428341384863124,7.158630426480072e-06,0
787,8,2486,0.6875,4.424778761061947,1.7908650904440182e-05,0
788,8,2490,0.6875,4.417670682730924,6.158735445025066e-06,0
789,7,2494,0.6875,4.410585404971933,1.4554470119669295e-05,0
790,8,2498,0.6875,4.403522818254603,1.9648261525482113e-05,0
791,8,2501,0.6875,4.4382247101159535,3.5187652805283314e-05,0
792,8,2503,0.6875,4.434678385936876,2.7957663138455518e-05,0
793,8,2506,0.6875,4.429369513168395,2.0734722090342942e-05,0
794,6,2509,0.6875,4.4240733359904345,3.2886576191620685e-05,0
795,8,2513,0.6875,4.417031436530044,1.0692644478399205e-05,0
796,8,2515,0.6875,4.453280318091451,1.2141124528486855e-05,0
797,8,2519,0.6875,4.44620881302104,2.904290671320035e-05,0
798,8,2522,0.6875,4.440919904837431,6.078378034351247e-06,0
799,8,2525,0.6875,4.435643564356435,5.96359395345014e-06,0
800,7,2529,0.6875,4.4286279161724,3.204190996367831e-05,0
801,7,2533,0.6875,4.461113304382155,2.1202135141600677e-05,0
802,7,2537,0.6875,4.454079621600315,3.2119981607229306e-05,0
803,8,2541,0.6875,4.44706808343172,1.9278478466106e-05,0
804,8,2544,0.6875,4.441823899371069,2.3631139394350373e-05,0
805,8,2547,0.6875,4.436592069100903,1.120037875411597e-05,0
806,8,2550,0.6875,4.431372549019608,1.0882263826874725e-05,0
807,6,2552,0.6875,4.427899686520377,3.244339721192089e-05,0
808,7,2556,0.6875,4.420970266040689,3.440735332794275e-05,0
809,7,2558,0.6875,4.417513682564503,8.157279273139153e-06,0
810,6,2560,0.6875,4.4140625,2.9749425649840725e-05,0
811,6,2562,0.6875,4.410616705698673,3.1531262387902435e-05,0
812,5,2565,0.6875,4.405458089668616,5.066104429365893e-06,0
813,8,2569,0.6875,4.398598676527832,2.407205746646317e-05,0
814,8,2572,0.6875,4.3934681181959565,8.837802206675948e-06,0
815,6,2574,0.6875,4.390054390054391,2.358169226752465e-05,0
816,7,2577,0.6875,4.384943733022895,2.9883248313766533e-05,0
817,8,2581,0.6875,4.37814800464936,3.8419188758357814e-05,0
818,8,2584,0.6875,4.373065015479876,2.295565071486994e-05,0
819,7,2587,0.6875,4.367993815229996,2.110118048483939e-05,0
820,7,2591,0.6875,4.361250482439213,3.472953786306263e-05,0
821,8,2593,0.6875,4.3578866178172,1.3052323896229708e-05,0
822,8,2597,0.6875,4.351174432036966,3.14795264086075e-05,0
823,7,2601,0.6875,4.344482891195693,3.235198422219157e-05,0
824,7,2603,0.6875,4.341144832885132,3.677841273184315e-05,0
825,8,2607,0.6875,4.334484081319524,2.4328644602035948e-05,0
826,8,2611,0.6875,4.327843738031405,1.928780883076781e-05,0
827,4,2614,0.6875,4.322876817138485,1.5638351492446763e-05,0
828,7,2618,0.6875,4.316271963330786,3.7756289155012e-05,0
829,7,2621,0.6875,4.349484929416254,3.137973245534339e-05,0
830,7,2624,0.6875,4.3445121951219505,4.767814664275422e-06,0
831,8,2627,0.6875,4.339550818424058,1.6975594992317432e-05,0
832,7,2631,0.6875,4.3329532497149374,2.683571723178796e-05,0
833,7,2634,0.6875,4.328018223234624,3.658521080918474e-05,0
834,8,2638,0.6875,4.321455648218348,3.560211006005426e-05,0
835,7,2640,0.6875,4.318181818181818,1.839017530753227e-05,0
836,7,2644,0.6875,4.311649016641452,2.8184037240589295e-05,0
837,7,2646,0.6875,4.308390022675737,2.5869357016404134e-05,0
838,8,2650,0.6875,4.30188679245283,1.5817733578901903e-05,0
839,8,2653,0.6875,4.297022238974746,4.29745047460761e-06,0
840,7,2656,0.6875,4.292168674698795,6.8357016919066005e-06,0
841,8,2658,0.6875,4.326561324303988,2.5425136661494436e-05,0
842,7,2660,0.6875,4.323308270676692,1.3916838563070164e-05,0
843,7,2663,0.6875,4.318437852046564,2.1896272717430017e-05,0
844,7,2667,0.6875,4.349456317960255,3.361867525220274e-05,0
845,8,2670,0.6875,4.344569288389513,1.793225471565597e-05,0
846,8,2674,0.6875,4.338070306656694,4.256784338987702e-06,0
847,6,2678,0.6875,4.33159073935773,3.166653714472489e-05,0
